timestamp,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),carbon_intensity,Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-07 20:00:00,Australia,Australia,AU,560.81,615.99,23.05,23.05,,false,
2022-01-07 21:00:00,Australia,Australia,AU,503.45,557.76,30.9,30.9,,false,
2022-01-07 22:00:00,Australia,Australia,AU,470.6,524.19,35.68,35.68,,false,
2022-01-07 23:00:00,Australia,Australia,AU,439.49,492.97,39.78,39.78,,false,
2022-01-08 00:00:00,Australia,Australia,AU,416.12,469.78,42.87,42.87,,false,
2022-01-08 01:00:00,Australia,Australia,AU,407.71,461.47,44.09,44.09,,false,
2022-01-08 02:00:00,Australia,Australia,AU,401.57,454.75,45.1,45.1,,false,
2022-01-08 03:00:00,Australia,Australia,AU,393.11,446.51,45.87,45.87,,false,
2022-01-08 04:00:00,Australia,Australia,AU,390.87,444.18,45.92,45.92,,false,
2022-01-08 05:00:00,Australia,Australia,AU,397.63,451.0,44.78,44.78,,false,
2022-01-08 06:00:00,Australia,Australia,AU,424.99,478.86,40.99,40.99,,false,
2022-01-08 07:00:00,Australia,Australia,AU,449.86,503.98,37.45,37.45,,false,
2022-01-08 08:00:00,Australia,Australia,AU,496.53,551.44,30.67,30.67,,false,
2022-01-08 09:00:00,Australia,Australia,AU,526.49,581.41,26.32,26.32,,false,
2022-01-08 10:00:00,Australia,Australia,AU,537.17,592.25,24.64,24.64,,false,
2022-01-08 11:00:00,Australia,Australia,AU,545.97,600.93,23.67,23.67,,false,
2022-01-08 12:00:00,Australia,Australia,AU,546.94,601.53,23.71,23.71,,false,
2022-01-08 13:00:00,Australia,Australia,AU,554.21,609.27,22.71,22.71,,false,
2022-01-08 14:00:00,Australia,Australia,AU,555.38,610.07,22.84,22.84,,false,
2022-01-08 15:00:00,Australia,Australia,AU,570.55,624.62,21.71,21.71,,false,
2022-01-08 16:00:00,Australia,Australia,AU,577.45,631.34,21.16,21.16,,false,
2022-01-08 17:00:00,Australia,Australia,AU,570.56,624.09,22.1,22.1,,false,
2022-01-08 18:00:00,Australia,Australia,AU,574.71,628.28,21.69,21.69,,false,
2022-01-08 19:00:00,Australia,Australia,AU,578.87,632.76,21.18,21.18,,false,
